TABLE->,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1
A36123,1,1,0,0,0,0,0,0,0,0.05,8.755255,0.043508,282,0.072,0.000901,0.951571,40,35,2,2,0,0,0.002439,0.1,0.700420,0.2,2.800000,0.507698,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A37001,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.016159,360,0.035,0.024885,0.961581,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.441331,0.520262,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A37005,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.106007,278,0.074,0.003663,0.960770,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,2.800000,0.337397,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A37009,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.125000,286,0.069,0.007021,0.969828,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,2.800000,0.403780,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A37033,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.016159,327,0.048,0.024885,0.961581,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.441331,0.520262,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A37067,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.025978,326,0.048,0.030152,0.985703,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.403529,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A37077,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.016159,376,0.031,0.024885,0.961581,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.464064,0.520262,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A37081,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.025978,348,0.039,0.030152,0.985703,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.403529,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A37131,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.014286,436,0.018,0.100E-05,0.920000,40,35,2,2,0,0,0.000372,0.1,0.640000,0.2,1.400000,0.322052,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A37135,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.016159,331,0.046,0.024885,0.961581,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.464064,0.520262,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A37145,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.016159,346,0.04,0.024885,0.961581,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.464064,0.520262,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A37157,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.023031,330,0.047,0.060486,0.984980,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.439765,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A37169,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.031310,338,0.043,0.040274,0.974171,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.476117,0.466329,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A37171,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.062936,298,0.062,0.105559,0.969237,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,2.800000,0.776460,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A37181,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.016159,374,0.031,0.024885,0.961581,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.464064,0.520262,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A37185,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.016159,354,0.037,0.024885,0.961581,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.464064,0.520262,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A37189,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.125000,267,0.082,0.013282,0.979860,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,2.800000,0.475225,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42001,1,1,0,0,0,0,0,0,0,0.05,8.602481,0.014286,354,0.037,0.000013,0.920000,40,35,2,2,0,0,0.000784,0.1,0.688198,0.2,1.595106,0.300000,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42009,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.045303,262,0.086,1.219285,0.940134,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.927930,0.517938,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42011,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.037206,284,0.07,0.000470,0.931767,40,35,2,2,0,0,0.001465,0.1,0.640000,0.2,1.571989,0.393182,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42013,1,1,0,0,0,0,0,0,0,0.05,10.47474,0.049093,258,0.089,0.046021,0.946275,40,35,2,2,0,0,0.001258,0.1,0.837979,0.2,1.400000,0.543684,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42015,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.030168,258,0.089,0.000011,0.932812,40,35,2,2,0,0,0.001834,0.1,0.640000,0.2,1.400000,0.420188,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42021,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.062261,244,0.101,0.000173,0.930285,40,35,2,2,0,0,0.000872,0.1,0.640000,0.2,2.443640,0.358943,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42023,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.044723,210,0.138,0.100E-05,0.920000,40,35,2,2,0,0,0.000379,0.1,0.640000,0.2,2.800000,0.523525,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42025,1,1,0,0,0,0,0,0,0,0.05,8.478635,0.030094,257,0.089,0.001312,0.972280,40,35,2,2,0,0,0.001723,0.1,0.678291,0.2,3.605778,0.440181,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42027,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.102772,287,0.068,0.007964,0.960531,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,2.372933,0.699798,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42029,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.040602,296,0.063,0.029342,0.957759,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.300000,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42033,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.076365,252,0.094,0.000181,0.937883,40,35,2,2,0,0,0.000100,0.1,0.640000,0.2,1.950323,0.455688,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42035,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.075325,196,0.155,0.000043,0.925339,40,35,2,2,0,0,0.000410,0.1,0.640000,0.2,2.800000,0.569359,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42037,1,1,0,0,0,0,0,0,0,0.05,9.736077,0.060511,275,0.076,0.000388,0.933387,40,35,2,2,0,0,0.000100,0.1,0.778886,0.2,2.405740,0.498307,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42041,1,1,0,0,0,0,0,0,0,0.05,8.964717,0.049927,315,0.053,0.053799,0.950953,40,35,2,2,0,0,0.001746,0.1,0.717177,0.2,1.853260,0.404402,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42043,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.030614,274,0.077,0.100E-05,0.920000,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.400000,0.486727,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42047,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.048925,251,0.095,0.100E-05,0.920000,40,35,2,2,0,0,0.000403,0.1,0.640000,0.2,2.800000,0.497478,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42055,1,1,0,0,0,0,0,0,0,0.05,9.694623,0.067657,340,0.042,0.224555,0.946244,40,35,2,2,0,0,0.000152,0.1,0.775570,0.2,1.410776,0.405345,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42057,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.016202,252,0.094,0.308E-05,0.920000,40,35,2,2,0,0,0.000513,0.1,0.960000,0.2,1.400000,0.324917,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42061,1,1,0,0,0,0,0,0,0,0.05,11.80452,0.028432,246,0.099,0.000208,0.920000,40,35,2,2,0,0,0.000631,0.1,0.944361,0.2,1.400000,0.331364,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42063,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.055681,241,0.104,0.000194,0.928926,40,35,2,2,0,0,0.000472,0.1,0.640000,0.2,1.628301,0.423883,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42065,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.055681,239,0.105,0.000194,0.928926,40,35,2,2,0,0,0.000472,0.1,0.640000,0.2,1.704412,0.423883,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42067,1,1,0,0,0,0,0,0,0,0.05,8.263236,0.032159,265,0.084,0.002366,0.963471,40,35,2,2,0,0,0.001030,0.1,0.661059,0.2,1.400000,0.447368,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42069,1,1,0,0,0,0,0,0,0,0.05,9.073831,0.066177,267,0.082,0.000034,0.944597,40,35,2,2,0,0,0.002562,0.1,0.725906,0.2,2.275672,0.708560,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42071,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.062665,306,0.058,0.007319,0.975721,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.653800,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42075,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.110674,314,0.054,0.001646,0.957677,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.399853,0.623243,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42079,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.055272,276,0.076,0.000017,0.941346,40,35,2,2,0,0,0.002500,0.1,0.640000,0.2,1.400000,0.509696,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42081,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.078163,202,0.148,0.000026,0.944947,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.400000,0.506321,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42083,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.040183,253,0.093,0.100E-05,0.920000,40,35,2,2,0,0,0.000430,0.1,0.640000,0.2,2.800000,0.540580,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42087,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.047661,250,0.095,0.002089,0.948508,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.400000,0.350415,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42093,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.014821,278,0.074,0.033519,0.920000,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.760931,0.307741,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42097,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.119717,261,0.086,0.005843,0.975656,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,2.635867,0.761197,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42099,1,1,0,0,0,0,0,0,0,0.05,9.631536,0.037406,251,0.095,0.001818,0.937572,40,35,2,2,0,0,0.000407,0.1,0.770523,0.2,1.400000,0.353740,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A42105,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.051535,241,0.103,0.586E-05,0.922929,40,35,2,2,0,0,0.000583,0.1,0.640000,0.2,2.195770,0.556027,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
